0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.925528877507255876e-01,9.925528877507255876e-01,9.925528877507255876e-01,9.925528877507255876e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.925528877507255876e-01,9.925528877507255876e-01,9.925528877507248104e-01,9.925528877507248104e-01,9.925528877507248104e-01,9.925528877507248104e-01,9.925528877507248104e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.925528877507255876e-01,9.925528877507248104e-01,9.925528877507248104e-01,9.925528877507248104e-01,9.925528877507248104e-01,9.905894939554323875e-01,9.902114624912942142e-01,9.900960426797281722e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.925528877507255876e-01,9.925528877507248104e-01,9.913322367708118366e-01,9.887916302659388590e-01,9.877567595817753343e-01,9.855934276027268348e-01,9.852240138978135553e-01,9.840310446025835045e-01,9.871517852929445613e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.925528877507255876e-01,9.897484264117096808e-01,9.889112316707634465e-01,9.862719202213288128e-01,9.837200017796423612e-01,9.838867462999615343e-01,9.805277104097537277e-01,9.801776128738496352e-01,9.789882591393442857e-01,9.791540818445237937e-01,9.814331239229550086e-01,0.000000000000000000e+00
9.892872633348803735e-01,9.846142317556405565e-01,9.843789350764403645e-01,9.811399132427000014e-01,9.785760642013601185e-01,9.788476733700313126e-01,9.753896583703739465e-01,9.756678947952563963e-01,9.744338512994910051e-01,9.740687808305827922e-01,9.740333681394992560e-01,9.765112440131062943e-01
9.841196162942690284e-01,9.794056735015849169e-01,9.794171089494908555e-01,9.759334012077449660e-01,9.739873255200087732e-01,9.737416097978681684e-01,9.701764090852799116e-01,9.704870013547868268e-01,9.692312966911165173e-01,9.689334413715620098e-01,9.690476702419488220e-01,0.000000000000000000e+00
9.795173995852813897e-01,9.741219262156666225e-01,9.746386709587269159e-01,9.722860236035923975e-01,9.705310975025313036e-01,9.684786874917634680e-01,9.682633641864634155e-01,9.652288715481662784e-01,9.653985118673563681e-01,9.642250631637594438e-01,9.638667956235282830e-01,0.000000000000000000e+00
9.743032134808611300e-01,9.694310425895787953e-01,9.693077256694840882e-01,9.669410197339546320e-01,9.651866094619987457e-01,9.631356623813235318e-01,9.637038245662016278e-01,9.598910504420942180e-01,9.601108227433924336e-01,9.595244267069739097e-01,9.592631005755948292e-01,0.000000000000000000e+00
9.696055425594415356e-01,9.664387741952863431e-01,9.638941932607820728e-01,9.615126581330125655e-01,9.597586522090862937e-01,9.579284077478650294e-01,9.583670983415706335e-01,9.561443691062155859e-01,9.548279460182652612e-01,9.545636246494066945e-01,9.545897927981560338e-01,0.000000000000000000e+00
9.648472891425550202e-01,9.622201397846615878e-01,9.591030123998107726e-01,9.574157484371995652e-01,9.560309540712175203e-01,9.517012804415483362e-01,9.528927428553400913e-01,9.501139915133963720e-01,9.505148152779406834e-01,9.502188775400912668e-01,9.510175369325509775e-01,0.000000000000000000e+00
9.600262608868306291e-01,9.586227661009690815e-01,9.544249997360536586e-01,9.513359614734357983e-01,9.504594167956494921e-01,9.500742122968490744e-01,9.500038520942806208e-01,9.500070681239138892e-01,9.500186609748592081e-01,9.501274578603485788e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.551401294406819398e-01,9.537536465909657313e-01,9.502652128471402726e-01,9.501514547071436834e-01,9.500647137323093849e-01,9.500080885851880375e-01,9.504702448782343938e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.507561177847794198e-01,9.501104653150965751e-01,9.500535735671846727e-01,9.501884703042364766e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.501864183404596931e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
